COD_PRODUCTO;COD_INSP;NUM_LOTE;NUM_LOTE;VALORACION;RESULTADO
3000000437;PT527;2110981;2110981;A;1.0052
3000000437;PT528;2020810;2020810;A;1.0051
3000000437;PT529;2101510;2101510;A;1.0051
3000000437;PT530;1040499;1040499;A;1.0051
3000000437;PT531;1120489;1120489;A;1.0049
3000000437;PT532;1121407;1121407;A;1.0044
3000000437;PT533;1031498;1031498;A;1.0054
3000000437;PT534;1060658;1060658;A;1.0052
3000000437;PT535;1100618;1100618;A;1.0052
3000000437;PT536;1011487;1011487;A;1.0053
3000000437;PT537;1040267;1040267;A;1.0054
3000000437;PT538;1050597;1050597;A;1.0049
3000000437;PT539;1071187;1071187;A;1.0055
3000002432;PT540;2010304;2010304;A;0.9974
3000002432;PT541;2011064;2011064;A;0.9967
3000002432;PT542;2011074;2011074;A;0.9958
3000002432;PT543;2011084;2011084;A;0.9978
3000002432;PT544;2011094;2011094;A;0.9969
3000002432;PT545;2011104;2011104;A;0.9974
3000002432;PT546;2011114;2011114;A;0.9977
3000002432;PT547;2020104;2020104;A;0.9966
3000002432;PT548;2020644;2020644;A;0.9973
3000002432;PT549;2021194;2021194;A;0.9976
3000002432;PT550;2021204;2021204;A;0.9956
3000002432;PT551;2021214;2021214;A;0.9974
3000002432;PT552;2021224;2021224;A;0.9982
3000002432;PT553;2021234;2021234;A;0.9967
3000002432;PT554;2031124;2031124;A;0.9967
3000002432;PT555;2031134;2031134;A;0.9974
3000002432;PT556;2031144;2031144;A;0.9975
3000002432;PT557;2031154;2031154;A;0.9962
3000002432;PT558;2031164;2031164;A;0.9978
3000002432;PT559;2031174;2031174;A;0.9974
3000002432;PT560;2040734;2040734;A;0.9973
3000002432;PT561;2041324;2041324;A;0.9975
3000002432;PT562;2041334;2041334;A;0.9972
3000002432;PT563;2041344;2041344;A;0.9971
3000002432;PT564;2041354;2041354;A;0.9974
3000002432;PT565;2051524;2051524;A;0.9974
3000002432;PT566;2051534;2051534;A;0.9979
3000002432;PT567;2051544;2051544;A;0.9977
3000002432;PT568;2051884;2051884;A;0.9974
3000002432;PT569;2061364;2061364;A;0.9970
3000002432;PT570;2070614;2070614;A;0.9977
3000002432;PT571;2071884;2071884;A;0.9975
3000002432;PT572;2072024;2072024;A;0.9975
3000002432;PT573;2072214;2072214;A;0.9973
3000002432;PT574;2080194;2080194;A;0.9972
3000002432;PT575;2082224;2082224;A;0.9977
3000002432;PT576;2082234;2082234;A;0.9973
3000002432;PT577;2082344;2082344;A;0.9974
3000002432;PT578;2082364;2082364;A;0.9968
3000002432;PT579;2091034;2091034;A;0.9973
3000002432;PT580;2090444;2090444;A;0.9984
3000002432;PT581;2082354;2082354;A;0.9981
3000000472;PT582;2041614;2041614;A;1.0046
3000000472;PT583;2100354;2100354;A;1.0048
3000000472;PT584;2101464;2101464;A;1.0037
3000000472;PT585;2120294;2120294;A;1.0038
3000000472;PT586;2121614;2121614;A;1.0037
3000000472;PT587;2021262;2021262;A;1.0039
3000000472;PT588;2030532;2030532;A;1.0029
3000000472;PT589;2030542;2030542;A;1.0039
3000000472;PT590;2030552;2030552;A;1.0039
3000000472;PT591;2050212;2050212;A;1.0039
3000000472;PT592;2061512;2061512;A;1.0039
3000000472;PT593;2080252;2080252;A;1.0040
3000000472;PT594;2091232;2091232;A;1.0040
3000000472;PT595;2091252;2091252;A;1.0039
3000000472;PT596;2091242;2091242;A;1.0033
3000000472;PT597;1020619;1020619;A;1.0037
3000000472;PT598;1020949;1020949;A;1.0038
3000000472;PT599;1100799;1100799;A;1.0036
3000000472;PT600;1100349;1100349;A;1.0031
3000000472;PT601;1110829;1110829;A;1.0040
3000000472;PT602;1110209;1110209;A;1.0032
3000000472;PT603;1120499;1120499;A;1.0037
3000000472;PT604;1121179;1121179;A;1.0038
3000000472;PT605;1121189;1121189;A;1.0040
3000002470;PT606;2010624;2010624;A;1.0036
3000002470;PT607;2100141;2100141;A;1.0036
3000002470;PT608;2060130;2060130;A;1.0036
3000002470;PT609;1121499;1121499;A;1.0039
3000002470;PT610;1091108;1091108;A;1.0037
3000002470;PT611;1061886;1061886;A;1.0039
3000002470;PT612;1061886;1061886;A;1.0035
3000002470;PT613;1100146;1100146;A;1.0037
3000001730;PT614;2011975;2011975;A;1.3483
3000001730;PT615;2010284;2010284;A;1.3514
3000001730;PT616;2010964;2010964;A;1.3492
3000001730;PT617;2020194;2020194;A;1.3473
3000001730;PT618;2060644;2060644;A;1.3465
3000001730;PT619;2090504;2090504;A;1.3494
3000001730;PT620;2100733;2100733;A;1.3480
3000001730;PT621;2100713;2100713;A;1.3498
3000001730;PT622;2120983;2120983;A;1.3437
3000001730;PT623;2081212;2081212;A;1.3466
3000001730;PT624;2100272;2100272;A;1.3444
3000001730;PT625;2100282;2100282;A;1.3469
3000001730;PT626;2111262;2111262;A;1.3470
3000001730;PT627;1080725;1080725;A;1.3488
3000001730;PT628;1120215;1120215;A;1.3476
3000001900;PT629;2011255;2011255;A;1.4061
3000001900;PT630;2011985;2011985;A;1.4080
3000001900;PT631;2020925;2020925;A;1.4056
3000001900;PT632;2021335;2021335;A;1.4081
3000001900;PT633;2021345;2021345;A;1.4070
3000001900;PT634;2030355;2030355;A;1.4066
3000001900;PT635;2032335;2032335;A;1.4036
3000001900;PT636;2010334;2010334;A;1.4065
3000001900;PT637;2010344;2010344;A;1.4084
3000001900;PT638;2040384;2040384;A;1.4022
3000001900;PT639;2060654;2060654;A;1.4021
3000001900;PT640;2061454;2061454;A;1.4084
3000001900;PT641;2071584;2071584;A;1.4070
3000001900;PT642;2080664;2080664;A;1.4032
3000001900;PT643;2081114;2081114;A;1.4030
3000001900;PT644;2082214;2082214;A;1.4039
3000001900;PT645;2081094;2081094;A;1.4003
3000001900;PT646;2082284;2082284;A;1.4035
3000001900;PT647;2091254;2091254;A;1.4012
3000001900;PT648;2101994;2101994;A;1.4058
3000001900;PT649;2102294;2102294;A;1.4062
3000001900;PT650;2102304;2102304;A;1.4048
3000001900;PT651;2112114;2112114;A;1.4043
3000001900;PT652;2112124;2112124;A;1.4080
3000001900;PT653;2112334;2112334;A;1.4089
3000001900;PT654;2112344;2112344;A;1.4043
3000001900;PT655;2121834;2121834;A;1.4065
3000001011;PT656;2011105;2011105;A;1.3391
3000001011;PT657;2011125;2011125;A;1.3376
3000001011;PT658;2012915;2012915;A;1.3399
3000001011;PT659;2020435;2020435;A;1.3408
3000001011;PT660;2030365;2030365;A;1.3360
3000001011;PT661;2031425;2031425;A;1.3352
3000001011;PT662;2031435;2031435;A;1.3344
3000001011;PT663;2031415;2031415;A;1.3406
3000001011;PT664;2031975;2031975;A;1.3354
3000001011;PT665;2010374;2010374;A;1.3367
3000001011;PT666;2010644;2010644;A;1.3381
3000001011;PT667;2020204;2020204;A;1.3375
3000001011;PT668;2020224;2020224;A;1.3357
3000001011;PT669;2020244;2020244;A;1.3381
3000001011;PT670;2040954;2040954;A;1.3350
3000001011;PT671;2051244;2051244;A;1.3396
3000001011;PT672;2051454;2051454;A;1.3382
3000001011;PT673;2090524;2090524;A;1.3355
3000001011;PT674;2091234;2091234;A;1.3317
3000001011;PT675;2091884;2091884;A;1.3362
3000001011;PT676;2101984;2101984;A;1.3341
3000001011;PT677;2120314;2120314;A;1.3409
3000001011;PT678;2120314;2120314;A;1.3385
3000001011;PT679;2121014;2121014;A;1.3352
3000001011;PT680;2121024;2121024;A;1.3369
3000001013;PT681;2011115;2011115;A;1.4220
3000001013;PT682;2031985;2031985;A;1.4118
3000001013;PT683;2010364;2010364;A;1.4134
3000001013;PT684;2010354;2010354;A;1.4165
3000001013;PT685;2020214;2020214;A;1.4148
3000001013;PT686;2030984;2030984;A;1.4179
3000001013;PT687;2061484;2061484;A;1.4103
3000001013;PT688;2071574;2071574;A;1.4134
3000001013;PT689;2090514;2090514;A;1.4168
3000001013;PT690;2091134;2091134;A;1.4110
3000001013;PT691;2091264;2091264;A;1.4109
3000001013;PT692;2094274;2094274;A;1.4109
3000001013;PT693;2101974;2101974;A;1.4106
3000001013;PT694;2102284;2102284;A;1.4092
3000001013;PT695;2120954;2120954;A;1.4159
3000001013;PT696;2120304;2120304;A;1.4130
3000001013;PT697;2091993;2091993;A;1.4195
3000001013;PT698;2102053;2102053;A;1.4125
3000001013;PT699;2111043;2111043;A;1.4159
3000001013;PT700;2111053;2111053;A;1.4142
3000001013;PT701;2120743;2120743;A;1.4148
3000001013;PT702;2120733;2120733;A;1.4159
3000000850;PT703;2091133;2091133;A;1.0045
3000000850;PT704;2090511;2090511;A;1.0045
3000000850;PT705;2031360;2031360;A;1.0048
3000000850;PT706;1070598;1070598;A;1.0049
3000000850;PT707;1030207;1030207;A;1.0046
3000000850;PT708;1051517;1051517;A;1.0048
3000000850;PT709;1071186;1071186;A;1.0063
3000001261;PT710;2010382;2010382;A;0.9946
3000001261;PT711;2020830;2020830;A;0.9954
3000001261;PT712;1040468;1040468;A;0.9946
3000001261;PT713;1110158;1110158;A;0.9947
3000000473;PT714;2010274;2010274;A;1.0098
3000000473;PT715;2060424;2060424;A;1.0098
3000000473;PT716;2072344;2072344;A;1.0104
3000000473;PT717;2080614;2080614;A;1.0109
3000000473;PT718;2091833;2091833;A;1.0101
3000000473;PT719;2060652;2060652;A;1.0103
3000000473;PT720;2060652;2060652;A;1.0102
3000000473;PT721;2091262;2091262;A;1.0101
3000000473;PT722;2011221;2011221;A;1.0098
3000000473;PT723;2031111;2031111;A;1.0102
3000000473;PT724;2090191;2090191;A;1.0103
3000000473;PT725;2101371;2101371;A;1.0103
3000000473;PT726;2020060;2020060;A;1.0101
3000000473;PT727;2041650;2041650;A;1.0102
3000000473;PT728;2110890;2110890;A;1.0103
3000000473;PT729;1021369;1021369;A;1.0105
3000000473;PT730;1080799;1080799;A;1.0105
3000000473;PT731;1011258;1011258;A;1.0119
3000000473;PT732;1020678;1020678;A;1.0110
3000000473;PT733;1051028;1051028;A;1.0106
3000000473;PT734;1090328;1090328;A;1.0105
3000000473;PT735;1101638;1101638;A;1.0098
3000003190;PT736;2011784;2011784;A;0.7869
3000003190;PT737;2040324;2040324;A;0.7866
3000003190;PT738;2052154;2052154;A;0.7878
3000003190;PT739;2080604;2080604;A;0.7859
3000003190;PT740;2050493;2050493;A;0.7907
3000003190;PT741;2061113;2061113;A;0.7922
3000003190;PT742;2082223;2082223;A;0.7885
3000003190;PT743;2010462;2010462;A;0.7907
3000003190;PT744;2081142;2081142;A;0.7911
3000003190;PT745;2100252;2100252;A;0.7902
3000003190;PT746;2101021;2101021;A;0.7890
3000003190;PT747;2041020;2041020;A;0.7892
3000003190;PT748;1020289;1020289;A;0.7917
3000003190;PT749;1030339;1030339;A;0.7890
3000003190;PT750;1070459;1070459;A;0.7879
3000003190;PT751;1121599;1121599;A;0.7865
3000000438;PT752;2080963;2080963;A;1.0111
3000000438;PT753;2111863;2111863;A;1.0103
3000000438;PT754;2040041;2040041;A;1.0111
3000000438;PT755;2040041;2040041;A;1.0102
3000000438;PT756;2080431;2080431;A;1.0118
3000000438;PT757;2090131;2090131;A;1.0106
3000000438;PT758;2040480;2040480;A;1.0107
3000000438;PT759;2110820;2110820;A;1.0107
3000000438;PT760;1030899;1030899;A;1.0111
3000000438;PT761;1111059;1111059;A;1.0111
3000000438;PT762;1061608;1061608;A;1.0109
3000000438;PT763;1091388;1091388;A;1.0108
3000000438;PT764;1050577;1050577;A;1.0112
3000000438;PT765;1091236;1091236;A;1.0111
3000002320;PT766;1041068;1041068;A;1.0020
3000002320;PT767;1041258;1041258;A;1.0024
3000002320;PT768;1041528;1041528;A;1.0025
3000002320;PT769;1072168;1072168;A;1.0024
3000002320;PT770;1072238;1072238;A;1.0022
3000002320;PT771;1080918;1080918;A;1.0017
3000002320;PT772;1120608;1120608;A;1.0019
3000002320;PT773;1121228;1121228;A;1.0024
3000002320;PT774;1010347;1010347;A;1.0021
3000002320;PT775;1020557;1020557;A;1.0021
3000002320;PT776;1020567;1020567;A;1.0022
3000002320;PT777;1031147;1031147;A;1.0016
3000002320;PT778;1040867;1040867;A;1.0023
3000002320;PT779;1040547;1040547;A;1.0024
3000002320;PT780;1060157;1060157;A;1.0022
3000002320;PT781;1061057;1061057;A;1.0018
3000002320;PT782;1061207;1061207;A;1.0022
3000002320;PT783;1061237;1061237;A;1.0024
3000002320;PT784;1040386;1040386;A;1.0013
3000002320;PT785;1040396;1040396;A;1.0019
3000002320;PT786;1080566;1080566;A;1.0022
3000002320;PT787;1080936;1080936;A;1.0018
3000002320;PT788;1090856;1090856;A;1.0024
3000002320;PT789;1100156;1100156;A;1.0022
3000002320;PT790;1110056;1110056;A;1.0024
3000002320;PT791;1110066;1110066;A;1.0023
3000004444;PT792;1061766;1061766;A;1.0098
3000004444;PT793;1061776;1061776;A;1.0087
3000004444;PT794;1070866;1070866;A;1.0101
3000004444;PT795;1070876;1070876;A;1.0098
3000004444;PT796;1090206;1090206;A;1.0088
3000004444;PT797;1090216;1090216;A;1.0091
3000004444;PT798;1090226;1090226;A;1.0089
3000004444;PT799;1100196;1100196;A;1.0091
3000004444;PT800;1120416;1120416;A;1.0088
3000004444;PT801;1120426;1120426;A;1.0085
3000004444;PT802;1121146;1121146;A;1.0099
3000004444;PT803;1121156;1121156;A;1.0088
3000000440;PT804;2011915;2011915;A;0.9980
3000000440;PT805;2011754;2011754;A;0.9982
3000000440;PT806;2051844;2051844;A;0.9980
3000000440;PT807;2101924;2101924;A;0.9980
3000000440;PT808;2090383;2090383;A;0.9979
3000000440;PT809;2010992;2010992;A;0.9980
3000000440;PT810;2011002;2011002;A;0.9979
3000000440;PT811;2011012;2011012;A;0.9980
3000000440;PT812;2091772;2091772;A;0.9980
3000000440;PT813;2091912;2091912;A;0.9980
3000000440;PT814;2021031;2021031;A;0.9980
3000000440;PT815;2080481;2080481;A;0.9978
3000000440;PT816;2120351;2120351;A;0.9980
3000000440;PT817;2091690;2091690;A;0.9980
3000000440;PT818;2101120;2101120;A;0.9980
3000000440;PT819;2110040;2110040;A;0.9979
3000000440;PT820;1020219;1020219;A;0.9980
3000000440;PT821;1050799;1050799;A;0.9981
3000000440;PT822;1070229;1070229;A;0.9980
3000000440;PT823;1120529;1120529;A;0.9982
3000000439;PT824;2060474;2060474;A;0.9989
3000000439;PT825;2071184;2071184;A;0.9992
3000000439;PT826;2070914;2070914;A;0.9989
3000000439;PT827;2071564;2071564;A;0.9983
3000000439;PT828;2071564;2071564;A;0.9995
3000000439;PT829;2081684;2081684;A;0.9988
3000000439;PT830;2081694;2081694;A;0.9991
3000000439;PT831;2100364;2100364;A;0.9993
3000000439;PT832;2112304;2112304;A;0.9993
3000000439;PT833;2120624;2120624;A;0.9992
3000000439;PT834;2121624;2121624;A;0.9994
3000000439;PT835;2040313;2040313;A;0.9990
3000000439;PT836;2040323;2040323;A;0.9998
3000000439;PT837;2041033;2041033;A;0.9995
3000000439;PT838;2011322;2011322;A;0.9990
3000000439;PT839;2011332;2011332;A;0.9988
3000000439;PT840;2011342;2011342;A;0.9982
3000000439;PT841;2011352;2011352;A;0.9988
3000000439;PT842;2011362;2011362;A;0.9990
3000000439;PT843;2060022;2060022;A;0.9994
3000000439;PT844;2060032;2060032;A;0.9994
3000000439;PT845;2070182;2070182;A;0.9994
3000000439;PT846;2070202;2070202;A;0.9994
3000000439;PT847;2070742;2070742;A;0.9994
3000000439;PT848;2070752;2070752;A;0.9994
3000000439;PT849;2070762;2070762;A;0.9994
3000000439;PT850;2070772;2070772;A;0.9994
3000000439;PT851;2070212;2070212;A;0.9994
3000000439;PT852;2070192;2070192;A;0.9994
3000000734;PT853;2010980;2010980;A;0.9943
3000000734;PT854;1050949;1050949;A;0.9946
3000000734;PT855;1070469;1070469;A;0.9942
3000000734;PT856;1080369;1080369;A;0.9933
3000000734;PT857;1112039;1112039;A;0.9955
3000000734;PT858;1051048;1051048;A;0.9938
3000000734;PT859;1110718;1110718;A;0.9941
3000000734;PT860;1011477;1011477;A;0.9945
3000000734;PT861;1070607;1070607;A;0.9943
3000000734;PT862;1030856;1030856;A;0.9939
3000000734;PT863;1051466;1051466;A;0.9931
3000000734;PT864;1051466;1051466;A;0.9931
3000000734;PT865;1070105;1070105;A;0.9931
3000000734;PT866;1110235;1110235;A;0.9941
3000005555;PT867;2012305;2012305;A;1.0135
3000005555;PT868;2021064;2021064;A;1.0136
3000005555;PT869;2021534;2021534;A;1.0135
3000005555;PT870;2050564;2050564;A;1.0133
3000005555;PT871;2013063;2013063;A;1.0134
3000005555;PT872;2031483;2031483;A;1.0137
3000005555;PT873;2031493;2031493;A;1.0136
3000005555;PT874;2041063;2041063;A;1.0137
3000005555;PT875;2080353;2080353;A;1.0144
3000005555;PT876;2091823;2091823;A;1.0133
3000005555;PT877;2021432;2021432;A;1.0132
3000005555;PT878;2050622;2050622;A;1.0133
3000005555;PT879;2050632;2050632;A;1.0134
3000005555;PT880;2050642;2050642;A;1.0134
3000005555;PT881;2100702;2100702;A;1.0135
3000005555;PT882;2021221;2021221;A;1.0134
3000005555;PT883;2050231;2050231;A;1.0132
3000005555;PT884;2080421;2080421;A;1.0134
3000005555;PT885;2120781;2120781;A;1.0133
3000005555;PT886;2020040;2020040;A;1.0137
3000005555;PT887;2041420;2041420;A;1.0130
3000005555;PT888;2120870;2120870;A;1.0110
3000003550;PT889;2011315;2011315;A;1.0100
3000003550;PT890;2032025;2032025;A;1.0102
3000003550;PT891;2032035;2032035;A;1.0103
3000003550;PT892;2032045;2032045;A;1.0102
3000003550;PT893;2032375;2032375;A;1.0102
3000003550;PT894;2032385;2032385;A;1.0103
3000003550;PT895;2032395;2032395;A;1.0101
3000003550;PT896;2032405;2032405;A;1.0109
3000003550;PT897;2032635;2032635;A;1.0102
3000003550;PT898;2032645;2032645;A;1.0101
3000003550;PT899;2032655;2032655;A;1.0102
3000003550;PT900;2032665;2032665;A;1.0102
3000003550;PT901;2032365;2032365;A;1.0102
3000003550;PT902;2011264;2011264;A;1.0103
3000003550;PT903;2040354;2040354;A;1.0102
3000003550;PT904;2060464;2060464;A;1.0098
3000003550;PT905;2121864;2121864;A;1.0099
3000003550;PT906;2080953;2080953;A;1.0092
3000003550;PT907;2051412;2051412;A;1.0101
3000000467;PT908;2030160;2030160;A;1.0364
3000000467;PT909;1050459;1050459;A;1.0364
3000000467;PT910;1051879;1051879;A;1.0371
3000000467;PT911;1052129;1052129;A;1.0363
3000000467;PT912;1061689;1061689;A;1.0363
3000000467;PT913;1091399;1091399;A;1.0361
3000000467;PT914;1100049;1100049;A;1.0362
3000000467;PT915;1101909;1101909;A;1.0362
3000000467;PT916;1110949;1110949;A;1.0359
3000000467;PT917;1010168;1010168;A;1.0370
3000000467;PT918;1070358;1070358;A;1.0359
3000000467;PT919;1072218;1072218;A;1.0367
3000000467;PT920;1090288;1090288;A;1.0371
3000000467;PT921;1091148;1091148;A;1.0370
3000000467;PT922;1101588;1101588;A;1.0369
3000000467;PT923;1110148;1110148;A;1.0364
3000000467;PT924;1110308;1110308;A;1.0368
3000000467;PT925;1020147;1020147;A;1.0366
3000000467;PT926;1040787;1040787;A;1.0359
3000000467;PT927;1090917;1090917;A;1.0374
3000000467;PT928;1111617;1111617;A;1.0368
3000006666;PT929;2110333;2110333;A;1.0723
3000006666;PT930;2100092;2100092;A;1.0719
3000006666;PT931;2070661;2070661;A;1.0736
3000006666;PT932;2120171;2120171;A;1.0735
3000006666;PT933;2050460;2050460;A;1.0761
3000006666;PT934;1080869;1080869;A;1.0732
3000006666;PT935;1121069;1121069;A;1.0730
3000006666;PT936;1020508;1020508;A;1.0718
3000006666;PT937;1090538;1090538;A;1.0733
3000006666;PT938;1120906;1120906;A;1.0688
3000006666;PT939;1010877;1010877;A;1.0725
3000006666;PT940;1060926;1060926;A;1.0719
3000006666;PT941;1120906;1120906;A;1.0715
3000006666;PT942;1120715;1120715;A;1.0717
3000001642;PT943;2031104;2031104;A;1.0010
3000001642;PT944;2031474;2031474;A;1.0008
3000001642;PT945;2031484;2031484;A;1.0004
3000001642;PT946;2040074;2040074;A;1.0006
3000001642;PT947;2040084;2040084;A;1.0009
3000001642;PT948;2040104;2040104;A;1.0007
3000001642;PT949;2040094;2040094;A;1.0015
3000001642;PT950;2040114;2040114;A;1.0004
3000001642;PT951;2041044;2041044;A;1.0010
3000001642;PT952;2032083;2032083;A;1.0009
3000001642;PT953;2051672;2051672;A;1.0010
3000001642;PT954;2011020;2011020;A;1.0009
3000001642;PT955;2020010;2020010;A;1.0013
3000001642;PT956;2070250;2070250;A;1.0010
3000001642;PT957;2080470;2080470;A;1.0011
3000001642;PT958;2091610;2091610;A;1.0010
3000001642;PT959;2091900;2091900;A;1.0010
3000001642;PT960;2100070;2100070;A;1.0010
3000001642;PT961;2100340;2100340;A;1.0011
3000001642;PT962;2100350;2100350;A;1.0009
3000001000;PT963;2031445;2031445;A;1.0068
3000001000;PT964;2030815;2030815;A;1.0070
3000001000;PT965;2030815;2030815;A;1.0068
3000001000;PT966;2030845;2030845;A;1.0068
3000001000;PT967;2030855;2030855;A;1.0063
3000001000;PT968;2030865;2030865;A;1.0067
3000001000;PT969;2030875;2030875;A;1.0069
3000001000;PT970;2010974;2010974;A;1.0070
3000001000;PT971;2121684;2121684;A;1.0070
3000001000;PT972;2121684;2121684;A;1.0068
3000001000;PT973;2090673;2090673;A;1.0047
3000001000;PT974;2100693;2100693;A;1.0070
3000001000;PT975;2011622;2011622;A;1.0069
3000001000;PT976;2061342;2061342;A;1.0070
3000001000;PT977;2020481;2020481;A;1.0069
3000001000;PT978;2070121;2070121;A;1.0069
3000001000;PT979;2100841;2100841;A;1.0070
3000001000;PT980;2020840;2020840;A;1.0067
3000001000;PT981;2100020;2100020;A;1.0070
3000001000;PT982;1030059;1030059;A;1.0069
3000001000;PT983;1060769;1060769;A;1.0070
3000001781;PT984;2022585;2022585;A;1.0154
3000001781;PT985;2031024;2031024;A;1.0210
3000001781;PT986;2050574;2050574;A;1.0160
3000001781;PT987;2070554;2070554;A;1.0143
3000001781;PT988;2080634;2080634;A;1.0157
3000001781;PT989;2091874;2091874;A;1.0140
3000001781;PT990;2120974;2120974;A;1.0147
3000001781;PT991;2031473;2031473;A;1.0127
3000001781;PT992;2041413;2041413;A;1.0164
3000001781;PT993;2061523;2061523;A;1.0146
3000001781;PT994;2062023;2062023;A;1.0160
3000001781;PT995;2010342;2010342;A;1.0153
3000001781;PT996;2021292;2021292;A;1.0159
3000001781;PT997;2020872;2020872;A;1.0155
3000001781;PT998;2050232;2050232;A;1.0161
3000001781;PT999;2071262;2071262;A;1.0156
3000001781;PT1000;2081582;2081582;A;1.0163
3000001781;PT1001;2091192;2091192;A;1.0166
3000001781;PT1002;2120772;2120772;A;1.0161
3000001781;PT1003;2021041;2021041;A;1.0163
3000001781;PT1004;2070851;2070851;A;1.0153
3000001781;PT1005;2080941;2080941;A;1.0162
3000001781;PT1006;2100831;2100831;A;1.0156
3000001050;PT1007;2011965;2011965;A;1.0148
3000001050;PT1008;2012315;2012315;A;1.0148
3000001050;PT1009;2010594;2010594;A;1.0139
3000001050;PT1010;2011004;2011004;A;1.0117
3000001050;PT1011;2020164;2020164;A;1.0131
3000001050;PT1012;2030944;2030944;A;1.0152
3000001050;PT1013;2031094;2031094;A;1.0136
3000001050;PT1014;2041604;2041604;A;1.0139
3000001050;PT1015;2051214;2051214;A;1.0132
3000001050;PT1016;2051494;2051494;A;1.0137
3000001050;PT1017;2061494;2061494;A;1.0143
3000001050;PT1018;2071544;2071544;A;1.0151
3000001050;PT1019;2082444;2082444;A;1.0133
3000001050;PT1020;2091044;2091044;A;1.0125
3000001050;PT1021;2091644;2091644;A;1.0145
3000001050;PT1022;2121604;2121604;A;1.0146
3000001050;PT1023;2010173;2010173;A;1.0139
3000001050;PT1024;2030073;2030073;A;1.0136
3000001050;PT1025;2031773;2031773;A;1.0133
3000001050;PT1026;2040123;2040123;A;1.0128
3000001050;PT1027;2040133;2040133;A;1.0127
3000001050;PT1028;2051583;2051583;A;1.0144
3000001050;PT1029;2051593;2051593;A;1.0135
3000001050;PT1030;2052353;2052353;A;1.0150
3000001050;PT1031;2060843;2060843;A;1.0136
3000001050;PT1032;2062053;2062053;A;1.0133
3000001050;PT1033;2061123;2061123;A;1.0141
3000001050;PT1034;2081003;2081003;A;1.0128
3000001050;PT1035;2080363;2080363;A;1.0116
3000001050;PT1036;2081683;2081683;A;1.0132
3000001050;PT1037;2090423;2090423;A;1.0140
3000001050;PT1038;2100523;2100523;A;1.0143
3000001050;PT1039;2100563;2100563;A;1.0136
3000001050;PT1040;2110563;2110563;A;1.0146
3000001050;PT1041;2120193;2120193;A;1.0109
3000001050;PT1042;2120203;2120203;A;1.0144
3000001631;PT1043;2020154;2020154;A;0.9981
3000001631;PT1044;1030259;1030259;A;0.9979
3000001631;PT1045;1030259;1030259;A;0.9987
3000001631;PT1046;1030757;1030757;A;0.9986
3000001631;PT1047;1030696;1030696;A;0.9977
3000007777;PT1048;1021198;1021198;A;1.0024
3000007777;PT1049;1080298;1080298;A;1.0021
3000007777;PT1050;1080948;1080948;A;1.0022
3000007777;PT1051;1110778;1110778;A;1.0018
3000007777;PT1052;1070247;1070247;A;1.0028
3000007777;PT1053;1090657;1090657;A;1.0022
